DocumentDate,SalePrice,PropertyID,PropertyType,ym,zhvi_px,zhvi_idx,AdjSalePrice,NbrLivingUnits,SqFtLot,SqFtTotLiving,SqFtFinBasement,Bathrooms,Bedrooms,BldgGrade,YrBuilt,YrRenovated,TrafficNoise,LandVal,ImpsVal,ZipCode,NewConstruction
2007-09-24,600000,5288200070,Single Family,2007-09-01,433500,0.99609375,602353.0,1,3350,1450,0,1.0,3,7,1919,0,0,196000,236000,98126,False
2011-05-26,329000,5288200070,Single Family,2011-05-01,316900,0.728170955882353,451817.0,1,3350,1450,0,1.0,3,7,1919,0,0,196000,236000,98126,False
2013-06-03,375000,5288200070,Single Family,2013-06-01,366100,0.841222426470588,445780.0,1,3350,1450,0,1.0,3,7,1919,0,0,196000,236000,98126,False
2011-11-28,165000,5295200020,Single Family,2011-11-01,312200,0.717371323529412,230006.0,1,3060,1590,0,1.0,3,6,1910,0,2,86000,155000,98108,False
2006-03-08,347500,5295200160,Single Family,2006-03-01,392100,0.900965073529412,385698.0,1,3060,1820,0,3.5,7,7,1999,0,0,96000,239000,98108,False
2006-10-25,470000,5297200098,Single Family,2006-10-01,418300,0.961167279411765,488989.0,1,4103,1970,810,2.5,4,7,1989,0,0,140000,212000,98118,False
2006-12-08,780000,5302400620,Single Family,2006-12-01,423400,0.972886029411765,801738.0,1,38168,3200,990,4.0,6,9,1986,0,0,393000,423000,98028,False
2010-03-16,540000,5302400630,Single Family,2010-03-01,350300,0.804917279411765,670876.0,1,38069,1960,0,2.5,3,8,1985,0,0,393000,248000,98028,False
2006-10-27,415000,5303200045,Single Family,2006-10-01,418300,0.961167279411765,431767.0,1,8412,2440,830,2.5,4,7,1947,0,0,225000,392000,98177,False
2007-04-19,311000,5306100235,Single Family,2007-04-01,430900,0.990119485294118,314104.0,1,10200,1010,0,1.0,3,6,1940,0,1,160000,123000,98133,False
2012-04-03,250000,5306100235,Single Family,2012-04-01,315200,0.724264705882353,345178.0,1,10200,1010,0,1.0,3,6,1940,0,1,160000,123000,98133,False
2006-06-02,590000,5307100150,Single Family,2006-06-01,404400,0.929227941176471,634936.0,1,14667,1990,670,1.75,5,7,1960,0,0,356000,129000,98005,False
2007-03-16,628300,5307100280,Single Family,2007-03-01,429600,0.987132352941177,636490.0,1,8316,1820,500,2.25,3,7,1960,0,1,396000,160000,98005,False
2006-07-17,457000,5309100085,Single Family,2006-07-01,407700,0.936810661764706,487825.0,1,3566,940,0,1.0,2,7,1921,0,0,245000,186000,98117,False
2009-04-20,717500,5309100140,Single Family,2009-04-01,365000,0.838694852941177,855496.0,1,3841,3030,0,2.5,4,9,2005,0,0,245000,562000,98117,False
2013-12-18,496000,5309100240,Single Family,2013-12-01,385000,0.884650735294118,560673.0,1,6803,820,0,1.0,2,7,1924,0,0,307000,140000,98117,False
2007-06-25,455000,5309100550,Single Family,2007-06-01,433200,0.995404411764706,457101.0,1,3638,1760,880,2.0,3,7,1913,2015,0,245000,316200,98117,False
2011-07-27,365000,5309100550,Single Family,2011-07-01,314100,0.721737132352941,505724.0,1,3638,1760,880,2.0,3,7,1913,2015,0,245000,316200,98117,False
2007-03-26,486950,5309100615,Single Family,2007-03-01,429600,0.987132352941177,493298.0,1,4441,1210,0,1.75,3,6,1908,1989,0,265000,178000,98117,False
2010-06-29,435000,5309100750,Single Family,2010-06-01,345800,0.794577205882353,547461.0,1,2800,1460,0,1.75,3,7,1928,0,0,206000,278000,98117,False
2011-04-06,350000,5309101050,Single Family,2011-04-01,318700,0.732306985294118,477942.0,1,4010,1580,790,2.0,3,7,1909,0,0,265000,242000,98117,False
2006-01-11,390000,5312100015,Single Family,2006-01-01,383200,0.880514705882353,442923.0,1,3329,1780,800,2.0,3,6,1916,0,0,137000,278000,98144,False
2006-06-06,370000,5312100045,Single Family,2006-06-01,404400,0.929227941176471,398180.0,1,3916,1260,500,1.0,2,6,1918,0,0,153000,168000,98144,False
2009-06-05,5950000,5315100085,Single Family,2009-06-01,357100,0.820542279411765,7251302.0,2,21793,7110,2510,4.5,5,11,2008,0,0,2510000,2962000,98040,False
2006-02-15,2196000,5315100251,Single Family,2006-02-01,387600,0.890625,2465684.0,1,9801,4340,1080,4.25,5,12,2004,0,0,811000,1240000,98040,False
2006-01-13,1379000,5315100340,Single Family,2006-01-01,383200,0.880514705882353,1566129.0,1,8600,2720,0,3.5,3,10,2001,0,0,622000,623000,98040,False
2010-09-02,500000,5315100394,Single Family,2010-09-01,337200,0.774816176470588,645314.0,1,13824,1440,0,1.0,3,7,1957,0,0,676000,46000,98040,False
2010-12-03,1490000,5315100432,Single Family,2010-12-01,330600,0.759650735294118,1961428.0,1,10960,4570,1100,3.5,4,11,2003,0,2,541000,1001000,98040,False
2007-02-26,625000,5315100747,Single Family,2007-02-01,427800,0.982996323529412,635811.0,1,9595,1250,0,1.75,4,7,1952,0,0,541000,133000,98040,False
2006-07-14,842300,5315100776,Single Family,2006-07-01,407700,0.936810661764706,899114.0,1,13263,4680,0,4.25,5,10,2015,0,0,661000,1702000,98040,False
2007-05-16,780000,5315101728,Single Family,2007-05-01,432100,0.992876838235294,785596.0,1,7200,2320,1060,3.0,4,7,1943,2000,0,541000,275000,98040,False
2006-07-18,4399000,5316100235,Single Family,2006-07-01,407700,0.936810661764706,4695719.0,1,7200,6970,2040,5.0,6,12,2005,0,1,1063000,2545000,98112,False
2006-09-22,2410000,5316100260,Single Family,2006-09-01,414800,0.953125,2528525.0,1,3600,3510,1120,3.0,3,11,2003,0,1,624000,1462000,98112,False
2010-03-10,529000,5316100270,Single Family,2010-03-01,350300,0.804917279411765,657210.0,1,5061,2200,1000,1.75,3,8,1925,0,2,580000,361000,98112,False
2009-12-11,2350000,5316100815,Single Family,2009-12-01,350600,0.805606617647059,2917056.0,1,3600,3720,0,4.0,4,11,2007,0,0,574000,1476800,98112,True
2011-11-29,1525000,5316100815,Single Family,2011-11-01,312200,0.717371323529412,2125817.0,1,3600,3720,0,4.0,4,11,2007,0,0,574000,1476800,98112,False
2014-07-25,2250000,5316100920,Single Family,2014-07-01,402000,0.923713235294118,2435821.0,1,7800,5150,980,4.25,4,11,1954,0,1,1342000,1291000,98112,False
2007-04-27,1895000,5316100925,Single Family,2007-04-01,430900,0.990119485294118,1913910.0,1,7800,2650,0,2.5,2,9,1907,0,1,1342000,367000,98112,False
2010-12-15,2800000,5316100945,Single Family,2010-12-01,330600,0.759650735294118,3685904.0,1,13650,5520,1020,3.75,5,11,1928,0,1,1477000,1696000,98112,False
2006-09-06,2680000,5316101030,Single Family,2006-09-01,414800,0.953125,2811803.0,1,7469,5690,1880,3.5,4,11,1992,0,0,1119000,1557000,98112,False
2013-07-23,3200000,5316101110,Single Family,2013-07-01,370700,0.851792279411765,3756784.0,1,11400,4010,490,2.75,4,10,1936,0,0,1444000,1282000,98112,False
2009-06-16,1728125,5317100040,Single Family,2009-06-01,357100,0.820542279411765,2106077.0,1,7560,3380,0,3.0,3,11,1999,0,0,1119000,1195000,98112,False
2008-01-18,3000000,5317100085,Single Family,2008-01-01,421900,0.969439338235294,3094572.0,1,14239,4770,1400,3.5,5,11,1930,0,1,1870000,876000,98112,False
2007-08-31,510000,5317100313,Single Family,2007-08-01,434600,0.998621323529412,510704.0,1,6240,1780,0,1.0,3,7,1972,0,0,250000,344000,98112,False
2010-03-03,1050000,5317100530,Single Family,2010-03-01,350300,0.804917279411765,1304482.0,1,6179,3050,720,3.0,4,9,1926,0,1,797000,601000,98112,False
2013-06-19,1325000,5317100530,Single Family,2013-06-01,366100,0.841222426470588,1575089.0,1,6179,3050,720,3.0,4,9,1926,0,1,797000,601000,98112,False
2011-06-09,1346700,5317100590,Single Family,2011-06-01,315500,0.724954044117647,1857635.0,1,12020,2630,570,2.25,3,9,1928,0,1,1553000,109000,98112,False
2006-03-16,1969096,5317100618,Single Family,2006-03-01,392100,0.900965073529412,2185541.0,1,6981,4550,1290,3.75,4,9,1947,0,1,897000,887000,98112,False
2006-08-24,1645000,5317100740,Single Family,2006-08-01,411100,0.944623161764706,1741435.0,1,6912,4240,1500,2.25,3,9,1927,0,1,717000,1062000,98112,False
2013-06-10,1550000,5317100740,Single Family,2013-06-01,366100,0.841222426470588,1842557.0,1,6912,4240,1500,2.25,3,9,1927,0,1,717000,1062000,98112,False
2010-12-14,1195000,5318100485,Single Family,2010-12-01,330600,0.759650735294118,1573091.0,1,5400,3465,875,3.25,3,10,1979,0,1,653000,1021000,98112,False
2014-04-15,1372500,5318100485,Single Family,2014-04-01,395300,0.908318014705882,1511035.0,1,5400,3465,875,3.25,3,10,1979,0,1,653000,1021000,98112,False
2007-06-08,1460000,5318100635,Single Family,2007-06-01,433200,0.995404411764706,1466741.0,1,5850,2940,640,3.25,3,9,1923,2007,1,653000,640000,98112,False
2006-04-25,1400000,5318100645,Single Family,2006-04-01,396500,0.911075367647059,1536646.0,1,5850,3070,670,3.75,4,9,1927,0,0,726000,702000,98112,False
2008-06-06,2700000,5318100735,Single Family,2008-06-01,403200,0.926470588235294,2914286.0,1,6000,6220,1110,4.75,5,10,2008,0,0,825000,1676000,98112,False
2010-03-05,975000,5318100840,Single Family,2010-03-01,350300,0.804917279411765,1211305.0,1,3600,3010,640,3.5,4,9,1999,0,0,574000,705000,98112,False
2010-05-13,975000,5318100845,Single Family,2010-05-01,347800,0.799172794117647,1220012.0,1,3600,2970,920,3.5,4,9,1999,0,0,574000,698000,98112,False
2014-10-20,850000,5318100935,Single Family,2014-10-01,407400,0.936121323529412,908002.0,1,3600,1540,0,2.0,3,8,1900,1988,0,574000,314000,98112,False
2006-01-10,1500000,5318100965,Single Family,2006-01-01,383200,0.880514705882353,1703549.0,1,3600,3890,1030,3.5,4,9,2005,0,0,574000,950000,98112,False
2008-04-29,1510000,5318101030,Single Family,2008-04-01,411700,0.946001838235294,1596191.0,1,8400,4260,1390,3.5,5,9,1907,0,2,820000,686000,98112,False
2010-09-08,1493750,5318101230,Single Family,2010-09-01,337200,0.774816176470588,1927877.0,1,4800,3760,1100,3.5,4,9,2003,0,0,675000,824000,98112,False
2006-09-22,1575000,5318101565,Single Family,2006-09-01,414800,0.953125,1652459.0,1,3600,2980,830,3.25,4,9,1999,0,0,574000,683000,98112,False
2009-10-05,1310000,5318101590,Single Family,2009-10-01,351200,0.806985294117647,1623326.0,1,4200,3350,800,3.5,4,9,1939,2005,0,625000,831000,98112,False
2011-04-11,920000,5318101765,Single Family,2011-04-01,318700,0.732306985294118,1256304.0,1,5400,1670,0,1.75,3,8,1912,0,0,726000,342000,98112,False
2006-03-30,390000,5323100132,Townhouse,2006-03-01,392100,0.900965073529412,432869.0,1,1143,970,200,1.75,2,8,2006,0,0,172000,230000,98116,True
2006-02-08,595000,5326100010,Single Family,2006-02-01,387600,0.890625,668070.0,1,10250,5480,1470,5.0,5,10,2007,0,0,535000,1057000,98004,False
2008-02-21,1825000,5326100010,Single Family,2008-02-01,418400,0.961397058823529,1898279.0,1,10250,5480,1470,5.0,5,10,2007,0,0,535000,1057000,98004,True
2007-06-01,520000,5332200020,Townhouse,2007-06-01,433200,0.995404411764706,522401.0,1,2057,1420,300,2.25,2,8,1997,0,0,170000,385000,98112,False
2008-06-02,642000,5332200245,Single Family,2008-06-01,403200,0.926470588235294,692952.0,1,3025,1810,870,2.0,3,7,1905,1990,0,415000,241000,98112,False
2006-12-19,1225000,5332200260,Single Family,2006-12-01,423400,0.972886029411765,1259140.0,1,5456,3039,0,2.5,3,9,1993,0,0,574000,458000,98112,False
2006-02-03,699720,5332200320,Single Family,2006-02-01,387600,0.890625,785651.0,1,5000,2140,1140,1.75,2,7,1930,1991,0,574000,166000,98112,False
2010-07-23,580000,5332200320,Single Family,2010-07-01,342800,0.787683823529412,736336.0,1,5000,2140,1140,1.75,2,7,1930,1991,0,574000,166000,98112,False
2008-08-12,833000,5332200405,Single Family,2008-08-01,397900,0.914292279411765,911087.0,1,5000,2460,840,2.5,4,8,1938,0,0,574000,406000,98112,False
2014-06-13,910000,5332200530,Single Family,2014-06-01,400200,0.919577205882353,989585.0,1,4000,2420,0,2.5,5,9,1993,0,0,308000,617000,98112,False
2006-05-25,349900,5341700110,Single Family,2006-05-01,400600,0.920496323529412,380121.0,1,23299,1580,0,2.5,3,7,1991,0,0,88000,186000,98070,False
2008-05-18,434950,5344000110,Single Family,2008-05-01,407400,0.936121323529412,464630.0,1,5814,2600,0,2.25,4,8,2004,0,0,132000,184000,98030,False
2006-06-29,435000,5347200025,Single Family,2006-06-01,404400,0.929227941176471,468131.0,1,2491,1030,0,1.0,3,7,1928,0,2,72000,190000,98126,False
2007-02-21,335000,5347200070,Single Family,2007-02-01,427800,0.982996323529412,340795.0,1,2496,1820,810,1.75,3,6,1947,0,2,72000,180000,98126,False
2010-02-04,209000,5347200074,Townhouse,2010-02-01,350900,0.806295955882353,259210.0,1,1099,740,0,1.0,2,7,2007,0,0,75000,139000,98126,False
2011-11-03,205000,5347200120,Single Family,2011-11-01,312200,0.717371323529412,285766.0,1,4800,1090,0,1.0,3,6,1953,0,0,98000,186000,98126,False
2006-03-31,331500,5347200145,Townhouse,2006-03-01,392100,0.900965073529412,367939.0,1,1549,1340,280,2.25,3,8,2006,0,2,68000,178000,98136,True
2006-07-26,298000,5347200153,Townhouse,2006-07-01,407700,0.936810661764706,318101.0,1,1092,980,0,2.25,2,7,2006,0,2,68000,133000,98126,False
2007-11-21,221950,5347200153,Townhouse,2007-11-01,428400,0.984375,225473.0,1,1092,980,0,2.25,2,7,2006,0,2,68000,133000,98126,False
2006-07-26,298000,5347200155,Townhouse,2006-07-01,407700,0.936810661764706,318101.0,1,1090,980,0,2.25,2,7,2006,0,2,68000,133000,98126,False
2006-07-26,298000,5347200159,Townhouse,2006-07-01,407700,0.936810661764706,318101.0,1,1311,900,450,2.25,2,7,2006,0,0,75000,149000,98126,True
2007-05-08,335000,5347200160,Single Family,2007-05-01,432100,0.992876838235294,337403.0,1,2451,810,0,1.0,2,6,1941,0,2,72000,191000,98126,False
2008-09-19,227000,5347200162,Townhouse,2008-09-01,394900,0.907398897058823,250166.0,1,1157,880,0,1.5,2,7,2007,0,0,75000,141000,98126,False
2014-10-02,265000,5347200165,Single Family,2014-10-01,407400,0.936121323529412,283083.0,1,2584,1470,500,1.75,3,7,1947,0,2,97300,80000,98126,False
2006-02-17,824500,5350200005,Single Family,2006-02-01,387600,0.890625,925754.0,1,2988,2130,720,2.75,3,8,1923,0,0,347000,413000,98122,False
2006-12-13,926000,5350200010,Single Family,2006-12-01,423400,0.972886029411765,951807.0,1,3060,1810,420,3.0,3,9,1922,0,0,488000,407000,98122,False
2006-06-13,1165000,5350200230,Single Family,2006-06-01,404400,0.929227941176471,1253729.0,1,5880,2330,130,3.25,4,8,1907,0,0,629000,342000,98122,False
2013-10-06,675000,5350200425,Single Family,2013-10-01,380400,0.874080882352941,772240.0,1,5111,1500,0,1.5,3,8,1984,0,0,435000,330000,98122,False
2008-12-17,890000,5350200610,Single Family,2008-12-01,381600,0.876838235294118,1015010.0,1,3250,2530,810,2.5,4,8,1909,0,0,453000,406000,98122,False
2011-05-17,1298000,5350200775,Single Family,2011-05-01,316900,0.728170955882353,1782548.0,1,6063,3380,0,2.75,3,9,1908,1999,0,715000,631000,98122,False
2006-05-03,1516500,5350201180,Single Family,2006-05-01,400600,0.920496323529412,1647481.0,1,8395,3450,810,3.75,4,10,1993,0,1,1162000,540000,98122,False
2009-06-10,720000,5351200210,Single Family,2009-06-01,357100,0.820542279411765,877468.0,1,4385,1610,0,1.75,2,8,1904,0,1,332000,368000,98122,False
2007-04-09,1285000,5351200265,Single Family,2007-04-01,430900,0.990119485294118,1297823.0,1,3604,3640,1680,3.25,4,9,1913,0,1,383000,734000,98122,False
2008-02-15,284000,5357200035,Single Family,2008-02-01,418400,0.961397058823529,295403.0,1,4711,2060,1030,2.0,3,6,1950,0,0,69000,182000,98168,False
2006-09-19,349777,5361700020,Single Family,2006-09-01,414800,0.953125,366979.0,1,7316,1450,0,1.5,3,7,1961,0,0,153000,179000,98133,False
2007-07-30,360000,5363200079,Single Family,2007-07-01,434200,0.997702205882353,360829.0,1,5200,3040,0,2.5,3,8,2015,0,0,333000,605000,98115,False
2006-09-21,359950,5363200179,Single Family,2006-09-01,414800,0.953125,377652.0,1,7798,900,0,1.0,2,7,1947,0,0,348000,31000,98115,False
2011-10-27,359500,5363200266,Single Family,2011-10-01,312000,0.716911764705882,501456.0,1,5029,1200,320,2.0,3,6,1937,0,0,333000,87000,98115,False
2009-08-01,350000,5363200269,Single Family,2009-08-01,352600,0.810202205882353,431991.0,1,6281,980,0,1.0,2,7,1942,0,0,340000,33000,98115,False
2007-04-17,783000,5364200040,Single Family,2007-04-01,430900,0.990119485294118,790814.0,1,5000,3070,760,2.75,4,8,1941,0,0,273000,567000,98105,False
2011-03-21,820000,5364200040,Single Family,2011-03-01,321600,0.738970588235294,1109652.0,1,5000,3070,760,2.75,4,8,1941,0,0,273000,567000,98105,False
2009-05-27,845800,5364200140,Single Family,2009-05-01,360700,0.828814338235294,1020494.0,1,7500,2960,990,1.75,4,8,1928,0,0,350000,545000,98105,False
2006-07-24,799950,5364200255,Single Family,2006-07-01,407700,0.936810661764706,853908.0,1,7250,2750,840,2.75,6,8,1918,1955,0,350000,630000,98105,False
2006-08-30,507000,5364200270,Single Family,2006-08-01,411100,0.944623161764706,536722.0,1,3750,1870,830,1.75,4,7,1915,1945,0,292000,359000,98105,False
2006-10-10,1218000,5364200365,Single Family,2006-10-01,418300,0.961167279411765,1267209.0,1,5510,3380,840,3.5,5,9,2006,0,1,261000,908000,98105,True
2009-07-15,480000,5364200477,Single Family,2009-07-01,354400,0.814338235294118,589436.0,1,4958,1030,0,1.0,3,7,1952,0,0,304000,338000,98105,False
2006-11-15,1210000,5364200481,Single Family,2006-11-01,421200,0.967830882352941,1250218.0,1,4958,2800,0,2.5,4,10,2006,0,0,304000,949000,98105,False
2009-12-08,712050,5364200505,Single Family,2009-12-01,350600,0.805606617647059,883868.0,1,7350,3470,1390,4.25,5,8,1943,2014,0,350000,1075000,98105,False
2007-07-23,805100,5364200514,Single Family,2007-07-01,434200,0.997702205882353,806954.0,1,7350,1800,720,1.75,3,8,1947,0,0,350000,1000,98105,False
2009-06-10,745000,5364200615,Single Family,2009-06-01,357100,0.820542279411765,907936.0,1,4680,3130,1060,3.75,4,8,1941,0,1,273000,644000,98105,False
2010-09-03,845000,5364200615,Single Family,2010-09-01,337200,0.774816176470588,1090581.0,1,4680,3130,1060,3.75,4,8,1941,0,1,273000,644000,98105,False
2006-05-17,600000,5364200630,Single Family,2006-05-01,400600,0.920496323529412,651822.0,1,5179,2630,1030,2.75,4,8,1941,0,1,273000,459000,98105,False
2007-11-20,600000,5364200659,Single Family,2007-11-01,428400,0.984375,609524.0,1,5400,1850,630,2.0,3,7,1948,0,0,319000,284000,98105,False
2010-04-09,895000,5364200695,Single Family,2010-04-01,349100,0.802159926470588,1115738.0,1,5000,2640,800,2.75,4,9,1943,2004,0,304000,696000,98105,False
2006-08-01,241000,5365200040,Single Family,2006-08-01,411100,0.944623161764706,255128.0,1,7153,1270,0,1.0,3,6,1949,0,1,83000,128000,98055,False
2012-08-31,185000,5365200040,Single Family,2012-08-01,327500,0.752527573529412,245838.0,1,7153,1270,0,1.0,3,6,1949,0,1,83000,128000,98055,False
2007-04-18,695000,5366200130,Single Family,2007-04-01,430900,0.990119485294118,701935.0,1,3602,2130,500,2.75,3,8,1908,0,0,286000,598000,98122,False
2006-04-21,461000,5366200205,Single Family,2006-04-01,396500,0.911075367647059,505995.0,1,3068,1350,0,2.5,3,7,1991,0,0,241000,302000,98122,False
2011-01-31,443975,5366200205,Single Family,2011-01-01,328100,0.75390625,588899.0,1,3068,1350,0,2.5,3,7,1991,0,0,241000,302000,98122,False
2006-03-28,760000,5366200410,Single Family,2006-03-01,392100,0.900965073529412,843540.0,1,5210,1910,0,2.25,4,8,1912,0,1,246000,525000,98122,False
2010-03-10,660000,5366200410,Single Family,2010-03-01,350300,0.804917279411765,819960.0,1,5210,1910,0,2.25,4,8,1912,0,1,246000,525000,98122,False
2007-10-15,495000,5366200450,Single Family,2007-10-01,431300,0.991038602941177,499476.0,1,3611,1950,0,1.5,4,8,1909,0,0,261000,415000,98122,False
2008-09-29,395000,5366200550,Single Family,2008-09-01,394900,0.907398897058823,435310.0,1,3000,1680,740,1.75,3,8,1977,0,0,256000,357000,98122,False
2006-07-06,625000,5366200570,Single Family,2006-07-01,407700,0.936810661764706,667157.0,1,3000,2730,800,2.5,3,8,1906,0,0,256000,498000,98122,False
2009-03-30,425000,5366200585,Single Family,2009-03-01,369800,0.849724264705882,500162.0,1,3000,1880,940,1.75,4,7,1911,0,0,256000,306000,98122,False
2009-03-21,448750,5366200705,Single Family,2009-03-01,369800,0.849724264705882,528112.0,1,4500,1560,560,1.75,2,7,1907,1987,0,270000,265000,98122,False
2007-07-13,1275000,5368000010,Single Family,2007-07-01,434200,0.997702205882353,1277936.0,1,15350,3200,1500,2.25,3,10,1968,0,0,703000,437000,98040,False
